zone_id,year,month,day,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
1,2004,12,19,14045.33,13989.33,14320,14524.67,15047.33,15341.33,15760.67,16972,17955.33,17414,15595.33,14135.33,13548,13032.67,12878.67,13177.33,14444.67,17116,18394,19201.33,19765.33,20288.67,20894.67,21146
1,2004,12,20,21830,22784,23642.67,24686.67,25985.33,27857.33,29912.67,29311.33,28842.67,26762.67,24360.67,22028.67,20494.67,19094.67,17938.67,17840.67,19181.33,21988,23072,23554.67,23515.33,22470,21246,20474.67
1,2004,12,21,19976.67,20006,20289.33,20357.33,21156.67,22362.67,23806,23682,21816,19611.33,17132.67,14902,13104,12020,11496,11588.67,12633.33,15150.67,16189.33,16378.67,16060,15172,14366.67,13392
1,2004,12,22,12958.67,12833.33,13126,13572.67,14560.67,16122.67,17944,18956.67,18142,15955.33,14052.67,12031.33,11054,10709.33,10519.33,10599.33,11460,13381.33,14038,13988,13570.67,12616.67,11545.33,10342
1,2004,12,23,9458.67,8915.33,8688.67,8696.67,8923.33,9724,10739.33,11914,12432,12600,12290,11610,11266,11091.33,11132,11364,12277.33,14876.67,16235.33,16725.33,16921.33,16220.67,15544,14680.67
1,2004,12,24,14030,13877.33,13926.67,14371.33,14730,15530.67,16572,17888.67,19145.33,19251.33,18652.67,17527.33,16758.67,16075.33,16188.67,16457.33,17112.67,17841.33,17814,17942.67,18208.67,18317.33,18340.67,17944
1,2004,12,25,17548.67,17585.33,17898.67,18344.67,19014.67,19838.67,20975.33,22844.67,23636,21790,20112.67,18777.33,16813.33,14503.33,13485.33,13269.33,14149.33,16357.33,17689.33,18362,18960,19114.67,18567.33,18020
1,2004,12,26,17535.33,17556,17751.33,17768.67,17900,18188.67,18712.67,19895.33,21342.67,21110,19671.33,17568.67,15732.67,14368.67,13180.67,12816.67,13850,16210,17014,17301.33,17432,16826,16064,15094.67
1,2004,12,27,14446,14874,15345.33,16010.67,16773.33,17907.33,19209.33,20300,19754.67,18436.67,17178.67,15700,14523.33,13639.33,12985.33,12829.33,14218.67,17199.33,18898,19280.67,19154.67,18774.67,17902.67,17072
1,2004,12,28,16736,16933.33,17335.33,17905.33,18718.67,19992.67,21512,22319.33,21352,18964,17066.67,15624.67,14168,13060,12619.33,12956,13974.67,16454,17536,17562.67,17261.33,16698,15575.33,14324
1,2004,12,29,13416,13175.33,13086,13210.67,13375.33,14438.67,15591.33,16559.33,15649.33,13850.67,12322,11293.33,10274,9674,9958.67,10510.67,11414.67,12990,13636.67,13488,13143.33,12460.67,11568.67,10589.33
1,2004,12,30,10137.33,10217.33,10601.33,11020,11920,13089.33,13959.33,14712.67,14738,14148.67,13176,12616,11920.67,11289.33,10968,10912.67,11469.33,13195.33,14054,13763.33,13584,12891.33,12364.67,11616.67
1,2004,12,31,10832.67,10526,10502,10561.33,11211.33,12086,13393.33,14670.67,15065.33,14423.33,13666,12425.33,11090.67,10258.67,9900.67,9878.67,10679.33,12534,13232,12535.33,11976,11376,10906.67,10340.67
1,2005,1,1,9066,8785.33,8460,8384.67,8568.67,9102.67,9736.67,10486.67,11420,11095.33,10562.67,9846.67,9303.33,8828,8452,8136.67,8510.67,10058,10676.67,10246,9914,9356.67,8543.33,7567.33
1,2005,1,2,6867.33,6455.33,6412,6567.33,6948.67,7378.67,8264.67,9762,11463.33,11834,11186,10641.33,10450,9872.67,9814,9554,9865.33,11382,12055.33,11949.33,11508.67,10684.67,9651.33,8513.33
1,2005,1,3,7740,7602.67,7583.33,7918.67,8530.67,9998,11799.33,11937.33,10940,10304.67,9743.33,8639.33,7758,7292.67,7180,6982.67,7710,9498.67,10461.33,10623.33,9878.67,9065.33,8012.67,6678
1,2005,1,4,5918.67,5542,5489.33,5476,5919.33,7086.67,8847.33,9313.33,8042.67,7672.67,7328,7009.33,6863.33,6506,6383.33,6609.33,7412.67,8897.33,9924.67,9952,9534,8717.33,7471.33,6130.67
1,2005,1,5,5427.33,5139.33,5036,5191.33,5618.67,6806.67,8854.67,9498,8568,7934.67,7472.67,7266.67,6750,6656.67,6454,6744,7514,9168,10034.67,10037.33,9622.67,8964.67,7678.67,6513.33
1,2005,1,6,5811.33,5646.67,5635.33,5823.33,6260,7600.67,9713.33,10194.67,9238,8816,8466.67,8312.67,8078,7564,7375.33,7686.67,8544,9776,10626.67,10510,10253.33,9584,8561.33,7509.33
1,2005,1,7,6691.33,6616.67,6546,6880,7400,9008,11092.67,11714.67,10570.67,10305.33,10050.67,9872,9366.67,8976.67,8865.33,9330,10187.33,11406.67,11792.67,11608.67,11424.67,10896.67,10168.67,9412
1,2005,1,8,8716,8322.67,8258,8376.67,8564.67,9162.67,9998.67,11312,12132,12730.67,12886.67,11349.33,9765.33,8657.33,8222.67,8255.33,8646,10002.67,11058.67,11038.67,11141.33,10912.67,10618.67,10034.67
1,2005,1,9,9715.33,9756.67,10236.67,10799.33,11380.67,12390.67,13584.67,15322.67,16252,14454.67,12448.67,11121.33,10226,9476.67,8926.67,8787.33,9293.33,10964.67,12420,12781.33,12858,12427.33,11414.67,10550.67
1,2005,1,10,10358,10696,11020,11506,12248,13578.67,15727.33,15640,13551.33,11406,9634.67,8554,7937.33,7442,7077.33,7123.33,7903.33,9801.33,11142,11300.67,10853.33,10148.67,9062,8050
1,2005,1,11,7446.67,7615.33,7924.67,8286.67,8932.67,10750.67,12860.67,13344,12040,10976.67,9991.33,9391.33,8343.33,7848,7173.33,7264.67,8379.33,10145.33,11232.67,11163.33,10954,10321.33,9183.33,7918.67
1,2005,1,12,7252,6980,6969.33,7235.33,7699.33,9036,11314,11449.33,10230.67,9280,8419.33,7601.33,6997.33,6500.67,6400.67,6630.67,7375.33,8920,10092,9993.33,9735.33,9074,7832,6551.33
1,2005,1,13,5807.33,5497.33,5288.67,5312,5686,6677.33,8694,8914,7909.33,7701.33,7467.33,7118.67,6881.33,6653.33,6421.33,6600,7306.67,8694.67,9760,9774.67,9331.33,8638.67,7387.33,6164
1,2005,1,14,5385.33,4958.67,4928,4879.33,5170,6146,8114.67,9296.67,9212,9387.33,9603.33,9868.67,9956.67,9478,9224.67,9691.33,10774.67,12138.67,13166,13138,13254,13075.33,12458,11984
1,2005,1,15,11660,11771.33,12151.33,12634,13057.33,13920,14886,15872,17035.33,16751.33,15538.67,14303.33,12429.33,11114.67,10444,11016.67,12245.33,13950,14990.67,15089.33,15010.67,14628,14060,13438.67
1,2005,1,16,13046,12741.33,12989.33,13246.67,13498,14064.67,14954.67,16722.67,17963.33,16884,14765.33,13478.67,12569.33,11429.33,10587.33,10209.33,10932.67,13006,14366,14708.67,14763.33,14710.67,14317.33,14042
1,2005,1,17,14146.67,14588,15471.33,16296.67,17118.67,18730,20331.33,21355.33,20908.67,19723.33,18967.33,17743.33,16612.67,15721.33,15162,15453.33,16646,19552.67,21580,21976,21920,21410.67,20848,20338.67
1,2005,1,18,20276.67,20614,21158,21700.67,22460,24420.67,26803.33,26594.67,23923.33,21688,20021.33,18214.67,16712,15356,14280.67,14189.33,15270,18478,20550.67,21250.67,21313.33,21146.67,20831.33,20201.33
1,2005,1,19,20192,20551.33,21176,21057.33,21492,22628.67,24009.33,23544.67,21954,21556.67,21294.67,21244.67,20344,18862,17610,17615.33,18321.33,19577.33,19774,19223.33,18116,17200.67,15453.33,13958
1,2005,1,20,13080.67,12732,12780.67,12716.67,12898,14164,16071.33,16345.33,15188,14591.33,13662,12940.67,11902.67,11682.67,11280.67,11584,12626.67,14514.67,15706.67,15894,15594.67,15011.33,14181.33,13295.33
1,2005,1,21,12740.67,12658.67,12758.67,12904,13532,15003.33,16490.67,17366.67,17444,17613.33,17758.67,17876.67,17592,16914.67,16169.33,16130.67,16443.33,17989.33,19378,19226.67,18877.33,18312,17526.67,16636.67
1,2005,1,22,16017.33,15897.33,16095.33,16496.67,16942.67,17553.33,18577.33,19630,21069.33,21822.67,21816.67,21983.33,21502.67,20866,20658,19494.67,19026.67,19484.67,19648,19110,18430.67,17260,16536.67,16819.33
1,2005,1,23,17426,18434.67,19620,21010,22450.67,23613.33,24468,25527.33,25624.67,24809.33,23378,22014,20521.33,18964,17952.67,17576,18380.67,20824,22898,23256,23380.67,22768,22272.67,21694
1,2005,1,24,21645.33,21968,22183.33,22696,23154.67,24473.33,25550,25785.33,24305.33,22152,20016,18578.67,17527.33,17278.67,17132,16523.33,16507.33,17760,18878,18570.67,17849.33,16982,15945.33,15098
1,2005,1,25,14396,14199.33,14322.67,14616,15174,16522.67,18090.67,18488.67,17707.33,16539.33,15264,13811.33,12440,11920.67,10846.67,10233.33,10680.67,12768,14998.67,15630.67,15514,14998,14233.33,13662.67
1,2005,1,26,13420,13574,13824,13634.67,13678,14528,15890.67,16007.33,15310.67,13492.67,12462,10548.67,9909.33,9039.33,8518.67,8623.33,9639.33,11431.33,12878.67,12774.67,12339.33,11986,11232.67,10537.33
1,2005,1,27,9995.33,10085.33,10378.67,10635.33,11389.33,13318.67,15854,16605.33,14953.33,13386.67,12383.33,11388,10751.33,10162,9538.67,9607.33,10680,13284,16254,17343.33,17536.67,17418.67,16842,16500.67
1,2005,1,28,16519.33,17224,17970.67,18749.33,19997.33,22013.33,24656.67,25240,22764.67,19518.67,17578,15656.67,14202.67,13089.33,12438.67,12876.67,13916.67,16375.33,17991.33,18290.67,18236,18053.33,17770.67,16970.67
1,2005,1,29,16420.67,16465.33,17064.67,17896,18860,19809.33,20729.33,21843.33,21908.67,20718,19637.33,18438.67,17660,17518,18099.33,18497.33,19404.67,19808.67,20200,19568,18781.33,18272.67,17259.33,16058.67
1,2005,1,30,15554,15153.33,14808,14828,14890,15182.67,15754,16558,17180.67,16139.33,15314.67,14663.33,13894,12583.33,11685.33,11662,12551.33,13877.33,15275.33,15416.67,15176.67,14688,13967.33,13468
1,2005,1,31,13368.67,13586.67,14114,14805.33,15572.67,17274,19242,19829.33,18535.33,15739.33,13332,11882,10681.33,9920.67,9276.67,9660,11080,13300,15166,15760,15799.33,15432.67,14330,13302.67
1,2005,2,1,14680.67,15008,15713.33,15940.67,16528,17910,19746.67,19928,18276,16662,15432,13948,12526.67,11127.33,10522.67,10392.67,11317.33,13466.67,15754,16738.67,17073.33,17010.67,16356.67,15599.33
1,2005,2,2,15568.67,16032.67,16476.67,17206,18156.67,20194,22317.33,22711.33,20358.67,17122,15234,13514.67,12098,11340.67,11077.33,11808,12999.33,14672,16118.67,16359.33,15735.33,15199.33,14110.67,13136.67
1,2005,2,3,12629.33,12544,12699.33,12936,13582.67,15124,16588.67,17493.33,17744,17764,17512.67,16954.67,16673.33,15757.33,15115.33,14772,15080,16034,17322.67,17625.33,17529.33,16635.33,15384.67,14405.33
1,2005,2,4,13786.67,13688.67,13705.33,13937.33,14654,15995.33,17819.33,18056,16909.33,15016.67,13741.33,12388.67,11270.67,10598.67,10063.33,10107.33,10608,11752.67,13400.67,13825.33,14303.33,14196,13470,12855.33
1,2005,2,5,12522.67,12604,12819.33,13259.33,13557.33,14512,15708,16941.33,16668,14765.33,13119.33,11860,10726,9683.33,9142.67,8956.67,9454.67,10330.67,11851.33,12006,12114,12299.33,12258,12101.33
1,2005,2,6,11807.33,12126,12720.67,13263.33,13939.33,14956,16244.67,18098,18322.67,15824,13287.33,11677.33,10775.33,10218.67,9570,9295.33,9703.33,10776.67,11876.67,11796.67,11918,11641.33,11352.67,10791.33
1,2005,2,7,10271.33,10396.67,10662.67,11105.33,12206.67,13979.33,16931.33,17938.67,15549.33,13684,11946.67,10659.33,9644.67,9211.33,8720.67,8913.33,9148.67,10490,12055.33,12432,12397.33,11923.33,10832.67,9942
1,2005,2,8,9440,9490,9661.33,9805.33,10282.67,11893.33,14102.67,14438.67,12957.33,11518,10248.67,9411.33,8810,8453.33,8216.67,8485.33,8944.67,9901.33,11342,11710,11377.33,10736.67,9774.67,8426
1,2005,2,9,7852,7734,7928.67,8085.33,8624,10101.33,12338,12954.67,12022.67,11380,11143.33,10549.33,9885.33,9542,9094,9168,9878,11318.67,12418,12698.67,12432,11684,10521.33,9494
1,2005,2,10,8757.33,8544,8666.67,9053.33,9717.33,11444,14010.67,14860.67,13556.67,12658,12194.67,11858,11642.67,11923.33,11828.67,12119.33,13402.67,15790,17669.33,18129.33,18424.67,17922,17076,16207.33
1,2005,2,11,15930.67,15763.33,16455.33,16870,17573.33,19052.67,21366,21784.67,19428.67,18152,17028.67,15631.33,14998,14342,13412.67,12917.33,13508.67,15181.33,17367.33,17823.33,17845.33,17366,16217.33,15201.33
1,2005,2,12,14640,14320,14082,14018.67,14092.67,14542.67,15379.33,16426,16210.67,14834.67,13360.67,12272.67,11165.33,10260.67,9604,9578.67,9884.67,10659.33,11916,12302,12304.67,12022.67,11836,11510.67
1,2005,2,13,11150,11024,11402.67,11665.33,12096,12752,13768.67,15534.67,16366,14556.67,12725.33,11672.67,11378.67,10801.33,10516.67,10012,10352.67,11309.33,12496,12742.67,12491.33,11857.33,11262,10290.67
1,2005,2,14,9770,9852.67,9994.67,10020.67,10533.33,11868.67,13932.67,14951.33,14278.67,13905.33,13708,13283.33,12872.67,12709.33,12406.67,12613.33,13470,14083.33,14896,15030,14737.33,14164,12878.67,11926.67
1,2005,2,15,11456,11316,11356.67,11345.33,11462.67,12864,14966.67,15386.67,13767.33,12390,11130.67,9966.67,9176,8774,8439.33,8603.33,9146,10169.33,11624.67,12400,12070.67,11340.67,10275.33,9460
1,2005,2,16,9016.67,8975.33,9240,9352,9850.67,11447.33,13730,14094.67,12176,10957.33,10759.33,10026,9864.67,10008.67,9654,9418.67,9890.67,11310.67,13421.33,14253.33,14072.67,13386.67,12568,11635.33
1,2005,2,17,10998.67,10948,11276,11638,12450.67,14332,16745.33,17178.67,15853.33,14328.67,13341.33,12226,11780.67,11246,10778.67,10725.33,11392,13234.67,15774.67,16598.67,16662,16139.33,15220.67,14270.67
1,2005,2,18,13758,13782,14141.33,14576,15590.67,17511.33,20032,20498.67,17864.67,16042,14739.33,13934.67,13171.33,12651.33,12066,12052,12508,14158.67,16718,17380,17582.67,17150.67,16240,15862.67
1,2005,2,19,15722.67,15973.33,16344,16833.33,17462.67,18376.67,19925.33,21284.67,19812.67,17218.67,15087.33,13546.67,12355.33,11150,10574,10399.33,10780.67,11811.33,13541.33,14280.67,14368,14068,13630,12954.67
1,2005,2,20,12456.67,12358,12226,12264,12315.33,12827.33,13740,15220,16722.67,16489.33,15553.33,14235.33,13724.67,13611.33,13476,13522,14145.33,14979.33,15942.67,16081.33,15732.67,14897.33,14331.33,13558.67
1,2005,2,21,12746,12586,12564,12040.67,12208,13122.67,14995.33,15793.33,14739.33,13868.67,13000.67,12178,11180,10272.67,9421.33,9674,10435.33,11399.33,12535.33,13054,12576,11827.33,10640.67,9867.33
1,2005,2,22,9288.67,9526.67,9790,10052.67,10764.67,12340,14594.67,14827.33,12892,11603.33,10446.67,9657.33,9089.33,8828.67,8491.33,8461.33,8838,9748,11419.33,12099.33,11904,11380.67,10446,9830.67
1,2005,2,23,9591.33,9706,9965.33,10157.33,10950.67,12628.67,15040,15445.33,13368.67,11800.67,10824,9916.67,9308,9086.67,8675.33,8629.33,9138,9900.67,11866.67,12864,12888.67,12563.33,11694.67,10984.67
1,2005,2,24,10807.33,10849.33,10915.33,11106,11624,13408,15471.33,16876.67,17130.67,17251.33,17254.67,17264,16985.33,16932,16772.67,16892.67,17370,18112,18654.67,18647.33,18068.67,17188.67,15881.33,14856.67
1,2005,2,25,14223.33,14192,14502.67,14806.67,15485.33,17029.33,18822.67,19426,18204,16270,14610.67,13448.67,12144.67,11211.33,10382,10284.67,10867.33,12290,14496,15234.67,15684,15805.33,15275.33,15016
1,2005,2,26,14894,15018.67,15474,16111.33,16679.33,17592,18736.67,19775.33,18344.67,16052,13973.33,12229.33,11189.33,10328.67,9815.33,9462.67,9751.33,10540.67,11967.33,12960,13091.33,13366.67,13209.33,12877.33
1,2005,2,27,12636,13076,13588,14049.33,14629.33,15436,16324.67,17968.67,18386.67,17580,15687.33,14144.67,13211.33,12401.33,11800,12136,12870.67,13828,14758.67,15382.67,15148,14482,14003.33,13654
1,2005,2,28,13610.67,14053.33,14570.67,14967.33,15832,16994,18423.33,18986,19060,18962,18910.67,18542.67,17878,16875.33,16059.33,16020.67,16588,17720,18356.67,18315.33,17495.33,16636.67,15552,14702
1,2005,3,1,14159.33,14245.33,14389.33,14594,15357.33,16694,18328,18507.33,16883.33,15534.67,14823.33,14708,14118.67,14014,13992,14057.33,14584.67,16525.33,19137.33,19805.33,19328.67,18630.67,17453.33,16537.33
1,2005,3,2,16190.67,16252.67,16624,16700.67,17371.33,18920.67,20433.33,20929.33,19492.67,17626,16127.33,15110.67,14202,13566,13046.67,13252,14412,16286,18414,19247.33,19066,18595.33,17908.67,16826.67
1,2005,3,3,16490,16654,16922.67,17148,17835.33,19416.67,21450.67,21100,18618,17095.33,15854.67,14420.67,13326.67,12604,11936,12032.67,12588,13971.33,16348.67,17730.67,17970.67,17624.67,16700,15968.67
1,2005,3,4,15938.67,16274,16860.67,17523.33,18541.33,20359.33,22924.67,22520.67,18946.67,15870,13880.67,12280.67,11047.33,10313.33,10300,10894.67,11988.67,12831.33,13858,14327.33,14291.33,14064,12955.33,12128
1,2005,3,5,11563.33,11455.33,11507.33,11764,11932.67,12645.33,13798,14995.33,16308.67,16820.67,16742.67,16218,16107.33,15947.33,14301.33,14008,14290.67,14831.33,15626.67,15881.33,15470,15076,14620,13926
1,2005,3,6,,,,,,,,,,,,,,,,,,,,,,,,
1,2005,3,7,,,,,,,,,,,,,,,,,,,,,,,,
1,2005,3,8,,,,,,,,,,,,,,,,,,,,,,,,
1,2005,3,9,,,,,,,,,,,,,,,,,,,,,,,,
1,2005,3,10,,,,,,,,,,,,,,,,,,,,,,,,
1,2005,3,11,,,,,,,,,,,,,,,,,,,,,,,,
1,2005,3,12,,,,,,,,,,,,,,,,,,,,,,,,
1,2005,3,13,10338,10400.67,10328.67,10267.33,10456,10702,11474,13176.67,14072.67,13201.33,11762.67,10818.67,10082.67,9563.33,9089.33,8652.67,8862.67,9615.33,10962,11549.33,11216,10624.67,9851.33,9126.67
1,2005,3,14,8789.33,8929.33,9283.33,9749.33,10408.67,12139.33,14814,15558.67,15084.67,14638,14295.33,13794,12556,11515.33,10248.67,9761.33,9898.67,10934.67,12914.67,14462,14744,14481.33,13556,12732.67
1,2005,3,15,12392,12534.67,13056,13617.33,14514,16409.33,18834,17782.67,15063.33,12962.67,11834,10710,9974.67,9401.33,8927.33,8793.33,9089.33,9866.67,11572.67,13114,13346,12937.33,11795.33,10780
1,2005,3,16,10168.67,10216.67,10390.67,10470,11063.33,12507.33,14773.33,15328,14485.33,14127.33,13798.67,13366.67,13276,13571.33,13806.67,14379.33,15618.67,16464,16949.33,17013.33,16614.67,15760.67,14519.33,13307.33
1,2005,3,17,12926.67,13092,13620.67,13826,14685.33,15961.33,17350,17647.33,17688,16981.33,16026,15619.33,14431.33,13738.67,12937.33,12354,13010.67,14012.67,15220.67,15950.67,16147.33,15996,15110,14608
1,2005,3,18,14585.33,14970,15302.67,15789.33,16344,18003.33,20212.67,19657.33,16446.67,13611.33,11763.33,10412.67,9630,9062,8594,8750,9395.33,10250.67,11326,12328,12372,12101.33,11693.33,11292.67
1,2005,3,19,11171.33,11513.33,11940,12672.67,13554,14638.67,16358.67,16742.67,15242.67,13574.67,12241.33,10984.67,10388.67,9496.67,9372.67,9433.33,10060.67,10780,11370,11782,11600.67,10768.67,10250.67,9454.67
1,2005,3,20,8871.33,8701.33,8950,9404.67,9988.67,10702.67,12117.33,13085.33,12929.33,11911.33,10879.33,9978.67,9750.67,9098,8429.33,8454,8680.67,9189.33,10210.67,11523.33,11916,11325.33,10747.33,10242.67
1,2005,3,21,9949.33,10144.67,10557.33,10899.33,11669.33,13402.67,15599.33,14972.67,12409.33,11100.67,10429.33,9709.33,9043.33,8575.33,8206.67,8396.67,8922,9711.33,10939.33,12557.33,12482,12049.33,11211.33,10360
1,2005,3,22,10117.33,10330,10888,11399.33,12282,14218,16578,16388.67,13795.33,12201.33,11104.67,9964,8890.67,8832.67,8426,8682.67,9308,10542.67,11760,12501.33,12196,11526,10305.33,9050
1,2005,3,23,8464,8405.33,8478,8566.67,9182.67,10534,12794,13376,12625.33,12278.67,12099.33,11854,11010.67,9981.33,9189.33,9186.67,9949.33,11676,12141.33,12879.33,12460.67,11687.33,10656.67,9656
1,2005,3,24,9022,8819.33,8822.67,8779.33,9249.33,10527.33,12398.67,12457.33,11280,10614,9991.33,9438.67,8944,8619.33,8344.67,8323.33,8554.67,9200.67,10646,12232,12586.67,12120,11175.33,10207.33
1,2005,3,25,9722.67,9834.67,10052.67,10346.67,10805.33,11833.33,13908.67,14528,13865.33,13387.33,13403.33,12772.67,11695.33,11171.33,11060,10788,11012,11839.33,12583.33,13058.67,12588.67,11781.33,10803.33,9829.33
1,2005,3,26,9106.67,8811.33,8697.33,8734,8858.67,9358.67,10187.33,11704,12800.67,13670,13542.67,12952.67,12457.33,12054.67,11570,11419.33,11873.33,12370,12674,12986,12726,12334.67,11460.67,10264
1,2005,3,27,9439.33,9020,8973.33,9004.67,9240,9880,10969.33,12338,14053.33,14701.33,14111.33,13804,13498.67,12831.33,12519.33,12399.33,12572.67,12844.67,13146.67,13351.33,13009.33,12248,11454,10301.33
1,2005,3,28,9624,9320.67,9354.67,9490.67,9860,10866,12152.67,12618,12566,12130,11832,11169.33,10435.33,9475.33,9067.33,8663.33,8842,9618.67,10704.67,11504,11204,10498.67,9890,9203.33
1,2005,3,29,8522,8414,8459.33,8442,8937.33,9984,11204.67,11202.67,10540.67,10097.33,9564,9082.67,8895.33,8710.67,8407.33,8694,8708.67,8938,9898.67,11105.33,10960.67,10260,9054,8024
1,2005,3,30,7422.67,7487.33,7791.33,8145.33,8982.67,10392,11983.33,12150.67,11246,10269.33,9764,9290,8775.33,8489.33,8142,8390.67,8678,9277.33,9782.67,11299.33,11083.33,10380,9108.67,7820.67
1,2005,3,31,7200.67,6915.33,6903.33,7072.67,7420.67,8527.33,9908.67,10396,10597.33,10596,10592,10486.67,10212.67,9587.33,9244.67,9381.33,9766,10241.33,10966.67,12069.33,11856,11177.33,10130.67,9156.67
1,2005,4,1,8584,8516,8543.33,8662,9134,10436,11948,12092.67,11608.67,10736.67,10278.67,9966.67,9582,9708,9457.33,9876,10712,11628,12098.67,12242.67,11870.67,11368.67,10244.67,9319.33
1,2005,4,2,8730,8492.67,8324.67,8161.33,8396,8580,9264.67,10358,11449.33,11858,10982.67,10489.33,10161.33,9977.33,10220,10156.67,11020,11644.67,12677.33,13935.33,13991.33,13812,13202.67,12395.33
1,2005,4,3,11712,11569.33,11544.67,11520,11732.67,12436,12990.67,13941.33,14606,14171.33,12912,12206.67,11747.33,10922,9972.67,9490,9182,9347.33,9508.67,10312.67,11768,11430.67,10566,9562
1,2005,4,4,8634.67,8414.67,8512,8650.67,9172,10418,12369.33,12642,10954,10017.33,9473.33,9066.67,8671.33,8423.33,8069.33,8168.67,8606,9110.67,9602,10052.67,11529.33,11119.33,9714,8268.67
1,2005,4,5,7348.67,7063.33,7200,7470,8218,9849.33,12058.67,12854,11192,10016,9155.33,8685.33,8316,8236,8037.33,8402,8986,9548,9866,10265.33,11488.67,11162.67,9649.33,7976.67
1,2005,4,6,7043.33,6632,6503.33,6400,6639.33,7788.67,9882.67,10333.33,9421.33,8823.33,8738,8563.33,8753.33,8754,8738,9032.67,9602,9943.33,10102,10385.33,11817.33,11205.33,9538.67,7925.33
1,2005,4,7,6952.67,6554,6366.67,6339.33,6616,7551.33,9387.33,9867.33,9162,8924,8961.33,8701.33,8549.33,8541.33,8628,8653.33,9114,9682.67,10267.33,10832,11342,10828,9419.33,7981.33
1,2005,4,8,7062.67,6720.67,6674.67,6672.67,6732.67,7706,9258,9908,9356.67,9181.33,8940,8578,8397.33,8309.33,8257.33,8418,8731.33,8988.67,9153.33,9584,10376,10203.33,9080.67,7877.33
1,2005,4,9,6956.67,6366,6218.67,6160,6304,6850.67,7578.67,8506.67,9572.67,9948,9813.33,9586,9325.33,8724,8565.33,8704,8998,9111.33,9170.67,9421.33,10338,10059.33,9268.67,8042.67
